text_chunk
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,699 (MRP: ₹2,599, Offer: (35% off))"
"Brand: Symbol Premium, Product: Men's Cotton Non-Iron Formal Shirt (Regular Fit | Solid), Rating: 3.7 out of 5 stars (70 reviews), Selling Price: ₹1,899 (MRP: ₹3,999, Offer: (53% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Rich Formal Shirt | Plain | Full Sleeve-Regular Fit (Available in Plus Size), Rating: 3.8 out of 5 stars (10,355 reviews), Selling Price: ₹549 (MRP: ₹1,699, Offer: (68% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Formal Shirt | Plain | Full Sleeve-Regular Fit (Available in Plus Size), Rating: 3.9 out of 5 stars (8,650 reviews), Selling Price: ₹599 (MRP: ₹1,799, Offer: (67% off))"
"Brand: Generic, Product: Stylish Men’s Luster Cotton Blend Shirt - Comfortable & Durable for Every Occasion, Rating: 3.4 out of 5 stars (8 reviews), Selling Price: ₹499 (MRP: ₹999, Offer: (50% off))"
"Brand: Peter England, Product: Men's Everday Regular Fit Solid Shirt | Cotton Rich | 5-Pin Pocketing, Rating: 3.9 out of 5 stars (1,003 reviews), Selling Price: ₹789 (MRP: ₹1,399, Offer: (44% off))"
"Brand: Pinkmint, Product: Mens Long Sleeve Button Down Shirt for Men Collared Casual Formal Soild Shirt, Rating: 3.7 out of 5 stars (733 reviews), Selling Price: ₹379 (MRP: ₹1,999, Offer: (81% off))"
"Brand: Allen Solly, Product: Men's Slim Fit Shirt, Rating: 3.7 out of 5 stars (16,022 reviews), Selling Price: ₹799 (MRP: ₹1,399, Offer: (43% off))"
"Brand: DEELMO, Product: Men's Stylish Solid Satin Casual Shirt for Men Full Sleeves| Poly Satin Silk Shirt, Rating: 4.1 out of 5 stars (44 reviews), Selling Price: ₹499 (MRP: ₹1,799, Offer: (72% off))"
"Brand: Van Heusen, Product: Men's Slim Fit 100% Cotton Checkered Formal Shirt, Rating: 4.0 out of 5 stars (1,621 reviews), Selling Price: ₹999 (MRP: ₹1,999, Offer: (50% off))"
"Brand: CVC, Product: Men's Regular Fit Full Sleeve Poly Satin Silk Shirt, Rating: 3.7 out of 5 stars (709 reviews), Selling Price: ₹599 (MRP: ₹3,199, Offer: (81% off))"
"Brand: GRECIILOOKS, Product: Shirt for Men | Mens Casual Shirt | Men Stylish Shirt | Men Polycotton Shirt | Men's Regular Fit | Men Formal Shirt | Men's Solid Slim Fit, Rating: 4.0 out of 5 stars (1,708 reviews), Selling Price: ₹439 (MRP: ₹2,499, Offer: (82% off))"
"Brand: FYLTR, Product: Men's Regular Fit Solid Shirt - Full Sleeve| Functional Pocket | Contrast Trim Fabric | Formal Shirts for Men, Rating: 4.7 out of 5 stars (78 reviews), Selling Price: ₹579 (MRP: ₹1,399, Offer: (59% off))"
"Brand: Arvind, Product: Solid Twill Formal Shirt, Rating: 4.2 out of 5 stars (29 reviews), Selling Price: ₹1,000 (MRP: ₹1,999, Offer: (50% off))"
"Brand: Allen Solly, Product: Men's Solid Regular Fit Shirt, Rating: 3.2 out of 5 stars (8 reviews), Selling Price: ₹939 (MRP: ₹1,799, Offer: (48% off))"
"Brand: U-TURN, Product: Casual Shirt for Men || Shirt for Men Latest Stylish || Men Stylish Shirt || Men Printed Striped Shirt, Rating: 3.4 out of 5 stars (873 reviews), Selling Price: ₹428 (MRP: ₹1,598, Offer: (73% off))"
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,799 (MRP: ₹2,599, Offer: (31% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Formal Regular Fit Shirt (Pack of 2), Rating: 4.0 out of 5 stars (1,027 reviews), Selling Price: ₹1,149 (MRP: ₹574.50, Offer: (64% off))"
"Brand: Symbol Premium, Product: Men's Stylish Solid All Day Fresh Buttondown Casual Shirt - Regular Fit | Plain | Full Sleeve | Cotton Semi Formal Wear (Available in Plus Size & Combo Pack), Rating: 4.2 out of 5 stars (282 reviews), Selling Price: ₹1,699 (MRP: ₹2,399, Offer: (29% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid 100% Cotton Regular Fit Casual Shirt (Kurta Placket Style), Rating: 4.0 out of 5 stars (2,504 reviews), Selling Price: ₹599 (MRP: ₹1,499, Offer: (60% off))"
"Brand: GRECIILOOKS, Product: Shirt for Men | Mens Casual Shirt | Men Stylish Shirt | Men Polycotton Shirt | Men's Regular Fit | Men Formal Shirt | Men's Solid Slim Fit, Rating: 4.0 out of 5 stars (1,708 reviews), Selling Price: ₹439 (MRP: ₹2,499, Offer: (82% off))"
"Brand: Arrow, Product: Men's Solid Slim Fit Shirt, Rating: na (na reviews), Selling Price: ₹1,019 (MRP: ₹2,199, Offer: (54% off))"
"Brand: GRECIILOOKS, Product: Shirt for Men | Mens Casual Shirt | Men Stylish Shirt | Men Polycotton Shirt | Men's Regular Fit | Men Formal Shirt | Men's Solid Slim Fit, Rating: 4.0 out of 5 stars (1,708 reviews), Selling Price: ₹439 (MRP: ₹2,499, Offer: (82% off))"
"Brand: GRECIILOOKS, Product: Shirt for Men | Mens Casual Shirt | Men Stylish Shirt | Men Popcorn Shirt | Men's Regular Fit | Men Formal Shirt | Men's Solid Slim Fit, Rating: 4.1 out of 5 stars (345 reviews), Selling Price: ₹439 (MRP: ₹1,999, Offer: (78% off))"
"Brand: Peter England, Product: Men's Regular Fit Shirt, Rating: 4.0 out of 5 stars (30 reviews), Selling Price: ₹768 (MRP: ₹1,599, Offer: (52% off))"
"Brand: Peter England, Product: Men's Everday Regular Fit Solid Shirt | Cotton Rich | 5-Pin Pocketing, Rating: 4.2 out of 5 stars (31 reviews), Selling Price: ₹789 (MRP: ₹1,399, Offer: (44% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Slim Fit Formal Shirt, Rating: 3.7 out of 5 stars (4,883 reviews), Selling Price: ₹549 (MRP: ₹1,699, Offer: (68% off))"
"Brand: Majestic Man, Product: Slim Fit Satin Cotton Formal Shirt for Men, Rating: 3.9 out of 5 stars (606 reviews), Selling Price: ₹659 (MRP: ₹1,499, Offer: (56% off))"
"Brand: Allen Solly, Product: Men's Solid Regular Fit Shirt, Rating: 3.9 out of 5 stars (332 reviews), Selling Price: ₹959 (MRP: ₹1,799, Offer: (47% off))"
"Brand: Majestic Man, Product: Slim Fit Cotton Blend Formal Shirts for Men, Rating: 3.9 out of 5 stars (863 reviews), Selling Price: ₹449 (MRP: ₹1,499, Offer: (70% off))"
"Brand: Scott International, Product: Shirt for Men, Solid Full Sleeves Shirt, Wrinkle Free Mens Shirts, Cotton Formal Shirts, Regular Fit Stylish Mens Shirt, Plain Formal Shirts for Men, Rating: 3.8 out of 5 stars (364 reviews), Selling Price: ₹749 (MRP: ₹1,699, Offer: (56% off))"
"Brand: Peter England, Product: Men's Premium Solid Herringbone Regular Fit Full Sleeve Formal Shirt | Wonder Fabric | Cotton Rich, Rating: 4.0 out of 5 stars (54 reviews), Selling Price: ₹929 (MRP: ₹1,599, Offer: (42% off))"
"Brand: Dennis Lingo, Product: Men's Solid Slim Fit Casual Shirt, Full Sleeve Shirt for Casual Wear & Formal Wear (Also Available in Plus Size), Rating: 3.8 out of 5 stars (14,791 reviews), Selling Price: ₹499 (MRP: ₹1,849, Offer: (73% off))"
"Brand: Peter England, Product: Men's Slim Fit Full Sleeve Pin-Striped Formal Shirt | Cotton-Rich | Wonder Fabric | Pin Point Oxford, Rating: 4.2 out of 5 stars (73 reviews), Selling Price: ₹699 (MRP: ₹1,399, Offer: (50% off))"
"Brand: Arrow, Product: Men's Solid Slim Fit Shirt, Rating: na (na reviews), Selling Price: ₹1,019 (MRP: ₹2,199, Offer: (54% off))"
"Brand: Louis Philippe, Product: Men's Regular Fit Solid All Day Comfort Cotton Effortless Ironing Formal Shirt, Rating: 3.4 out of 5 stars (39 reviews), Selling Price: ₹1,429 (MRP: ₹2,499, Offer: (43% off))"
"Brand: Peter England, Product: Men's Printed Slim Fit Party Branded Insignia Full Sleeve Casual Shirt Cotton, Rating: 4.0 out of 5 stars (410 reviews), Selling Price: ₹879 (MRP: ₹1,599, Offer: (45% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Formal Shirt | Plain | Full Sleeve-Regular Fit (Available in Plus Size), Rating: 3.9 out of 5 stars (8,650 reviews), Selling Price: ₹599 (MRP: ₹1,799, Offer: (67% off))"
"Brand: Allen Solly, Product: Men's Regular Fit Formal Shirt, Rating: 3.9 out of 5 stars (243 reviews), Selling Price: ₹989 (MRP: ₹1,849, Offer: (47% off))"
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,699 (MRP: ₹2,599, Offer: (35% off))"
"Brand: XJARVIS, Product: Clifton Men's Solid Cotton Blend | Formal Shirt with Pocket | Plain | Design with Spread Collar & Full Sleeves - Regular Fit (Black/White/Lemon/Blue), Rating: 4.2 out of 5 stars (318 reviews), Selling Price: ₹499 (MRP: ₹1,299, Offer: (62% off))"
"Brand: Louis Philippe, Product: Men's Striped Regular Fit Shirt, Rating: 3.9 out of 5 stars (20 reviews), Selling Price: ₹1,339 (MRP: ₹2,499, Offer: (46% off))"
"Brand: BE ACTIVE, Product: Men's Solid Slim Fit Cotton Formal Shirts || Men Stylish Shirt || Spread Collar & Full Sleeves || Timeless Style & Comfort, Rating: 3.7 out of 5 stars (656 reviews), Selling Price: ₹389 (MRP: ₹1,099, Offer: (65% off))"
"Brand: Pinkmint, Product: Men's Shirt Cotton BlendCasual Long Sleeve Formal Shirt Soild Formal Shirt for Men (Pack of 3), Rating: 3.1 out of 5 stars (101 reviews), Selling Price: ₹749 (MRP: ₹1,999, Offer: (63% off))"
"Brand: ACCOX, Product: Men's Breathable Cotton Full Long Sleeves Striped Regular Fit Formal Shirt for Men (O_GCR387), Rating: na (na reviews), Selling Price: ₹599 (MRP: ₹1,480, Offer: (60% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Formal Shirt | Casual | Plain | Full Sleeve | Combo Pack of 2-Regular Fit (Available in Plus Size), Rating: 3.9 out of 5 stars (2,631 reviews), Selling Price: ₹1,049 (MRP: ₹524.50, Offer: (69% off))"
"Brand: Peter England, Product: Men's Slim Fit Full Sleeve Cotton Solid Casual Shirt with Pocket, Rating: 3.9 out of 5 stars (268 reviews), Selling Price: ₹819 (MRP: ₹1,499, Offer: (45% off))"
"Brand: Van Heusen, Product: Men's Slim Fit Micro Checkered Formal Shirt, Rating: 3.9 out of 5 stars (614 reviews), Selling Price: ₹999 (MRP: ₹1,999, Offer: (50% off))"
"Brand: Park Avenue, Product: Men Slim Fit Structure Pattern Pure Cotton Semi Cutaway Collar Full Sleeve Formal Shirt, Rating: 5.0 out of 5 stars (2 reviews), Selling Price: ₹899 (MRP: ₹1,999, Offer: (55% off))"
"Brand: Allen Solly, Product: Men's Solid Regular Fit Shirt, Rating: 3.5 out of 5 stars (113 reviews), Selling Price: ₹939 (MRP: ₹1,799, Offer: (48% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Slim Fit Formal Shirt, Rating: 3.8 out of 5 stars (2,979 reviews), Selling Price: ₹499 (MRP: ₹1,699, Offer: (71% off))"
"Brand: MARK & ALBERT, Product: Men's Cotton Formal Shirt, Rating: 3.7 out of 5 stars (335 reviews), Selling Price: ₹1,328 (MRP: ₹3,999, Offer: (67% off))"
"Brand: Tee Projekt, Product: Casual Shirt for Men Regular Fit Long Soild Sleeve Shirt Suitable for Event, Formal Wear, Rating: 3.5 out of 5 stars (113 reviews), Selling Price: ₹349 (MRP: ₹1,999, Offer: (83% off))"
"Brand: FILO HEVIS, Product: Men's Regular Fit Half Sleeve Solid Satin Formal Shirt, Rating: 2.8 out of 5 stars (25 reviews), Selling Price: ₹499 (MRP: ₹2,499, Offer: (80% off))"
"Brand: MARK & ALBERT, Product: Men's Cotton Formal Shirt, Rating: 3.8 out of 5 stars (596 reviews), Selling Price: ₹948 (MRP: ₹2,999, Offer: (68% off))"
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,799 (MRP: ₹2,599, Offer: (31% off))"
"Brand: FYLTR, Product: Men's Regular Fit Shirt - Full Sleeve | Functional Pocket | Button Down Collar | Formal Shirts for Men, Rating: 4.5 out of 5 stars (18 reviews), Selling Price: ₹579 (MRP: ₹1,399, Offer: (59% off))"
"Brand: FYLTR, Product: Men's Regular Fit Cotton Blend Shirt - Full Sleeve| Functional Pocket | Stylized Collar Band | Formal Shirts for Men, Rating: 4.7 out of 5 stars (48 reviews), Selling Price: ₹599 (MRP: ₹1,449, Offer: (59% off))"
"Brand: FYLTR, Product: Men's Regular Fit Cotton Blend Shirt - Full Sleeve | Stylized Patch Pocket | Contrast Trim Fabric | Formal Shirts for Men, Rating: 4.4 out of 5 stars (67 reviews), Selling Price: ₹629 (MRP: ₹1,499, Offer: (58% off))"
"Brand: FYLTR, Product: Men's Regular Fit Shirt - Dobby Self Design| Full Sleeve | Functional Patch Pocket | White Formal Shirts for Men, Rating: 4.8 out of 5 stars (17 reviews), Selling Price: ₹539 (MRP: ₹1,299, Offer: (59% off))"
"Brand: SUBTRACT, Product: Men's Slim Fit Solid Spread Collar Cotton Satin Evening Shirt | Stylish Men's Wear Shirt for Office or Party, Rating: 4.9 out of 5 stars (11 reviews), Selling Price: ₹1,791 (MRP: ₹1,990, Offer: (10% off))"
"Brand: FYLTR, Product: Men's Regular Fit Shirt - Full Sleeve | Functional Pocket | Button Down Collar | Formal Shirts for Men, Rating: 4.5 out of 5 stars (18 reviews), Selling Price: ₹579 (MRP: ₹1,399, Offer: (59% off))"
"Brand: FYLTR, Product: Men's Regular Fit Cotton Blend Shirt - Full Sleeve| Functional Pocket | Stylized Collar Band | Formal Shirts for Men, Rating: 4.7 out of 5 stars (48 reviews), Selling Price: ₹599 (MRP: ₹1,449, Offer: (59% off))"
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,699 (MRP: ₹2,599, Offer: (35% off))"
"Brand: Khushi Creation with Tag Line let’s Change the world, Product: Men Regular Formal Shirt, Rating: 3.4 out of 5 stars (6 reviews), Selling Price: ₹459 (MRP: ₹1,999, Offer: (77% off))"
"Brand: Park Avenue, Product: Men's Pure Cotton Structure Pattern Slim Fit Semi Cutaway Collar Full Sleeve Formal Shirt, Rating: 4.0 out of 5 stars (101 reviews), Selling Price: ₹944 (MRP: ₹2,099, Offer: (55% off))"
"Brand: Peter England, Product: Men's Classic Textured Slim Fit Full Sleeve Shirt | Wonder Fabric | Cotton Rich | Premium Dobby, Rating: 4.1 out of 5 stars (170 reviews), Selling Price: ₹899 (MRP: ₹1,599, Offer: (44% off))"
"Brand: Peter England, Product: Men's Classic Solid Full Sleeve Slim Fit Shirt | Wonder Fabric | Cotton Rich | Pin Point Oxford, Rating: 4.8 out of 5 stars (5 reviews), Selling Price: ₹789 (MRP: ₹1,399, Offer: (44% off))"
"Brand: Peter England, Product: Men's Striped Slim Fit Full Sleeve Formal Shirt | Cotton-Rich | Wonder Fabric | Pin-Point Oxford Weave, Rating: 3.7 out of 5 stars (76 reviews), Selling Price: ₹789 (MRP: ₹1,399, Offer: (44% off))"
"Brand: Louis Philippe, Product: Men's Solid Slim Fit Shirt, Rating: 4.1 out of 5 stars (21 reviews), Selling Price: ₹1,314.91 (MRP: ₹2,499, Offer: (47% off))"
"Brand: Peter England, Product: Men's Classic Sophisticated Self-Checkered Formal Slim Fit Full Sleeve Shirt | Wonder Fabric | Cotton-Rich, Rating: 4.0 out of 5 stars (302 reviews), Selling Price: ₹839 (MRP: ₹1,599, Offer: (48% off))"
"Brand: FireFish, Product: Men's Slim Fit Beige Color Cotton Blend Formal Shirt, Rating: na (na reviews), Selling Price: ₹449 (MRP: ₹1,999, Offer: (78% off))"
"Brand: Majestic Man, Product: Men Box Checkered Slim Fit Cotton Casual Shirt, Rating: 4.0 out of 5 stars (211 reviews), Selling Price: ₹559 (MRP: ₹1,499, Offer: (63% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid 100% Cotton Slim Fit Formal Shirt, Rating: 3.9 out of 5 stars (827 reviews), Selling Price: ₹599 (MRP: ₹1,599, Offer: (63% off))"
"Brand: Pinkmint, Product: Men's Combo Shirt Cotton Stylish Spread Collar Long Sleeve Shirt Formal Wear (Pack of 3), Rating: 3.0 out of 5 stars (59 reviews), Selling Price: ₹749 (MRP: ₹1,999, Offer: (63% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Slim Fit Formal Shirt, Rating: 3.8 out of 5 stars (592 reviews), Selling Price: ₹549 (MRP: ₹1,699, Offer: (68% off))"
"Brand: Generic, Product: Men's Regular Fit Cotton Casual Shirt | Long Sleeve | Formal Business Wear, Rating: na (na reviews), Selling Price: ₹349 (MRP: ₹599, Offer: (42% off))"
"Brand: Louis Philippe, Product: Men Regular Fit Solid All Day Comfort Cotton Effortless Ironing Formal Shirt, Rating: 4.0 out of 5 stars (63 reviews), Selling Price: ₹1,429 (MRP: ₹2,499, Offer: (43% off))"
"Brand: Peter England, Product: Men's Classic Slim Fit Full Sleeve Oxford Shirt | 100% Cotton, Rating: 4.1 out of 5 stars (371 reviews), Selling Price: ₹929 (MRP: ₹1,699, Offer: (45% off))"
"Brand: Majestic Man, Product: Cotton Checkered Slim Fit Casual Shirt For Men, Rating: 3.8 out of 5 stars (1,294 reviews), Selling Price: ₹499 (MRP: ₹1,499, Offer: (67% off))"
"Brand: CVC, Product: Men's Regular Fit Full Sleeve Poly Satin Silk Shirt, Rating: 3.7 out of 5 stars (709 reviews), Selling Price: ₹599 (MRP: ₹3,199, Offer: (81% off))"
"Brand: MARK & ALBERT, Product: Men's Cotton Formal Shirt, Rating: 3.7 out of 5 stars (335 reviews), Selling Price: ₹999 (MRP: ₹3,999, Offer: (75% off))"
"Brand: MARK & ALBERT, Product: Men's Printed Regular Fit Cotton Formal Shirt, Rating: 3.9 out of 5 stars (255 reviews), Selling Price: ₹1,328 (MRP: ₹3,999, Offer: (67% off))"
"Brand: MARK & ALBERT, Product: Men's Printed Regular Fit Full Sleeves Cotton Formal Shirt, Rating: 3.8 out of 5 stars (284 reviews), Selling Price: ₹759 (MRP: ₹2,999, Offer: (75% off))"
"Brand: IndoPrimo, Product: Men's Casual Solid Satin Shirt for Men Full Sleeves - Crystal, Rating: 4.1 out of 5 stars (364 reviews), Selling Price: ₹399 (MRP: ₹1,999, Offer: (80% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Regular Fit Formal Shirt, Rating: 3.7 out of 5 stars (1,735 reviews), Selling Price: ₹599 (MRP: ₹2,099, Offer: (71% off))"
"Brand: Dennis Lingo, Product: Men's Checkered Slim Fit Cotton Casual Shirt, Rating: 3.8 out of 5 stars (4,704 reviews), Selling Price: ₹584.10 (MRP: ₹2,499, Offer: (77% off))"
"Brand: Generic, Product: Imported Popcorn Shirts for Men, Rating: 4.3 out of 5 stars (3 reviews), Selling Price: ₹459 (MRP: ₹999, Offer: (54% off))"
"Brand: Van Heusen, Product: Men's Slim Fit Vertical Striper Formal Shirt, Rating: 3.9 out of 5 stars (343 reviews), Selling Price: ₹999 (MRP: ₹1,999, Offer: (50% off))"
"Brand: Van Heusen, Product: Men's Slim Fit Printed Formal Shirt, Rating: 4.2 out of 5 stars (244 reviews), Selling Price: ₹999 (MRP: ₹1,999, Offer: (50% off))"
"Brand: Arrow, Product: Men's Solid Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt, Rating: 4.2 out of 5 stars (95 reviews), Selling Price: ₹1,319 (MRP: ₹2,399, Offer: (45% off))"
"Brand: FINIVO FASHION, Product: Textured Shirts for Men || Casual Shirt for Men || Shirt for Men|| Men Stylish Shirt || Men Fancy Shirt || Men Full Sleeve Shirt || Plain Shirts for Men, Rating: 4.5 out of 5 stars (163 reviews), Selling Price: ₹499 (MRP: ₹1,499, Offer: (67% off))"
"Brand: Peter England, Product: Men's Checkered Slim Fit Shirt, Rating: 4.1 out of 5 stars (231 reviews), Selling Price: ₹989 (MRP: ₹1,799, Offer: (45% off))"
"Brand: Peter England, Product: Solid Slim Fit Full Sleeve Casual Shirt | 100% Cotton, Rating: 3.5 out of 5 stars (589 reviews), Selling Price: ₹879 (MRP: ₹1,599, Offer: (45% off))"
"Brand: Arrow, Product: Men's Striped Slim Fit Shirt, Rating: na (na reviews), Selling Price: ₹1,163.67 (MRP: ₹2,399, Offer: (51% off))"
"Brand: U-TURN, Product: Men's Cotton Casual Printed Striped Stylish Latest Shirt for Men, Rating: 3.8 out of 5 stars (19 reviews), Selling Price: ₹428 (MRP: ₹1,598, Offer: (73% off))"
"Brand: UATHAYAM, Product: White Beauty Cotton Full Sleeve Solid Slim Fit Trending White Formal Shirt for Men Pack of 1, Rating: 4.0 out of 5 stars (700 reviews), Selling Price: ₹649 (MRP: ₹699, Offer: (7% off))"
"Brand: MARK & ALBERT, Product: Men's Cotton Formal Shirt, Rating: 3.8 out of 5 stars (596 reviews), Selling Price: ₹948 (MRP: ₹3,999, Offer: (76% off))"
"Brand: Raymond, Product: Men's Slim Fit Pure Cotton Structure Pattern Semi Cutaway Collar Full Sleeve Formal Shirt, Rating: na (na reviews), Selling Price: ₹999 (MRP: ₹1,999, Offer: (50% off))"
"Brand: Arrow, Product: Men's Solid Slim Fit Shirt (ARAEOSH1449_LT. Grey, Rating: 5.0 out of 5 stars (1 reviews), Selling Price: ₹1,139 (MRP: ₹2,299, Offer: (50% off))"
"Brand: Symbol Premium, Product: Men's Wrinkle-Resistant Regular Fit Cotton Formal Shirt, Rating: 4.0 out of 5 stars (499 reviews), Selling Price: ₹1,699 (MRP: ₹2,599, Offer: (35% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Shirt | Chinese Collar | Casual | Plain | Full Sleeve | Summer-Regular Fit (Available in Plus Size), Rating: 4.0 out of 5 stars (294 reviews), Selling Price: ₹549 (MRP: ₹1,899, Offer: (71% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Formal Regular Fit Shirt (Pack of 2), Rating: 4.0 out of 5 stars (1,027 reviews), Selling Price: ₹1,149 (MRP: ₹3,198, Offer: (64% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid 100% Cotton Regular Fit Casual Shirt (Kurta Placket Style), Rating: 4.0 out of 5 stars (2,504 reviews), Selling Price: ₹599 (MRP: ₹1,799, Offer: (67% off))"
"Brand: Dennis Lingo, Product: Men's Cotton Buffalo Check Slim Fit Casual Shirt with Pocket, Full Sleeve Shirt for Formal & Casual Wear (Also Available in Plus Size), Rating: 4.0 out of 5 stars (7,074 reviews), Selling Price: ₹674.10 (MRP: ₹2,499, Offer: (73% off))"
"Brand: Peter England, Product: Men's Slim Fit Full Sleeve Striped Formal Shirt | Cotton Rich | Wonder Fabric | Pin Point Oxford, Rating: 3.8 out of 5 stars (10 reviews), Selling Price: ₹799 (MRP: ₹1,399, Offer: (43% off))"
"Brand: Peter England, Product: Men's Regular Fit Full Sleeve Striped Formal Shirt | Cotton Rich | Wonder Fabric | Premium Dobby Weave, Rating: 4.1 out of 5 stars (29 reviews), Selling Price: ₹1,009 (MRP: ₹1,799, Offer: (44% off))"
"Brand: Amazon Brand - Symbol, Product: Men's Solid Cotton Rich Formal Shirt | Plain | Full Sleeve-Regular Fit (Available in Plus Size), Rating: 3.8 out of 5 stars (10,355 reviews), Selling Price: ₹549 (MRP: ₹1,699, Offer: (68% off))"
